"env_step","quad_marl_1751386510 - _step","quad_marl_1751386510 - _step__MIN","quad_marl_1751386510 - _step__MAX","quad_marl_1751386510 - returned_episode_lengths","quad_marl_1751386510 - returned_episode_lengths__MIN","quad_marl_1751386510 - returned_episode_lengths__MAX","quad_marl_1751386510 - returned_episode_returns","quad_marl_1751386510 - returned_episode_returns__MIN","quad_marl_1751386510 - returned_episode_returns__MAX","quad_marl_1751385259 - _step","quad_marl_1751385259 - _step__MIN","quad_marl_1751385259 - _step__MAX","quad_marl_1751385259 - returned_episode_lengths","quad_marl_1751385259 - returned_episode_lengths__MIN","quad_marl_1751385259 - returned_episode_lengths__MAX","quad_marl_1751385259 - returned_episode_returns","quad_marl_1751385259 - returned_episode_returns__MIN","quad_marl_1751385259 - returned_episode_returns__MAX","quad_marl_1751384008 - _step","quad_marl_1751384008 - _step__MIN","quad_marl_1751384008 - _step__MAX","quad_marl_1751384008 - returned_episode_lengths","quad_marl_1751384008 - returned_episode_lengths__MIN","quad_marl_1751384008 - returned_episode_lengths__MAX","quad_marl_1751384008 - returned_episode_returns","quad_marl_1751384008 - returned_episode_returns__MIN","quad_marl_1751384008 - returned_episode_returns__MAX","quad_marl_1751382761 - _step","quad_marl_1751382761 - _step__MIN","quad_marl_1751382761 - _step__MAX","quad_marl_1751382761 - returned_episode_lengths","quad_marl_1751382761 - returned_episode_lengths__MIN","quad_marl_1751382761 - returned_episode_lengths__MAX","quad_marl_1751382761 - returned_episode_returns","quad_marl_1751382761 - returned_episode_returns__MIN","quad_marl_1751382761 - returned_episode_returns__MAX","quad_marl_1751381509 - _step","quad_marl_1751381509 - _step__MIN","quad_marl_1751381509 - _step__MAX","quad_marl_1751381509 - returned_episode_lengths","quad_marl_1751381509 - returned_episode_lengths__MIN","quad_marl_1751381509 - returned_episode_lengths__MAX","quad_marl_1751381509 - returned_episode_returns","quad_marl_1751381509 - returned_episode_returns__MIN","quad_marl_1751381509 - returned_episode_returns__MAX","quad_marl_1751380263 - _step","quad_marl_1751380263 - _step__MIN","quad_marl_1751380263 - _step__MAX","quad_marl_1751380263 - returned_episode_lengths","quad_marl_1751380263 - returned_episode_lengths__MIN","quad_marl_1751380263 - returned_episode_lengths__MAX","quad_marl_1751380263 - returned_episode_returns","quad_marl_1751380263 - returned_episode_returns__MIN","quad_marl_1751380263 - returned_episode_returns__MAX","quad_marl_1751379011 - _step","quad_marl_1751379011 - _step__MIN","quad_marl_1751379011 - _step__MAX","quad_marl_1751379011 - returned_episode_lengths","quad_marl_1751379011 - returned_episode_lengths__MIN","quad_marl_1751379011 - returned_episode_lengths__MAX","quad_marl_1751379011 - returned_episode_returns","quad_marl_1751379011 - returned_episode_returns__MIN","quad_marl_1751379011 - returned_episode_returns__MAX","quad_marl_1751377760 - _step","quad_marl_1751377760 - _step__MIN","quad_marl_1751377760 - _step__MAX","quad_marl_1751377760 - returned_episode_lengths","quad_marl_1751377760 - returned_episode_lengths__MIN","quad_marl_1751377760 - returned_episode_lengths__MAX","quad_marl_1751377760 - returned_episode_returns","quad_marl_1751377760 - returned_episode_returns__MIN","quad_marl_1751377760 - returned_episode_returns__MAX","quad_marl_1751376509 - _step","quad_marl_1751376509 - _step__MIN","quad_marl_1751376509 - _step__MAX","quad_marl_1751376509 - returned_episode_lengths","quad_marl_1751376509 - returned_episode_lengths__MIN","quad_marl_1751376509 - returned_episode_lengths__MAX","quad_marl_1751376509 - returned_episode_returns","quad_marl_1751376509 - returned_episode_returns__MIN","quad_marl_1751376509 - returned_episode_returns__MAX","quad_marl_1751375258 - _step","quad_marl_1751375258 - _step__MIN","quad_marl_1751375258 - _step__MAX","quad_marl_1751375258 - returned_episode_lengths","quad_marl_1751375258 - returned_episode_lengths__MIN","quad_marl_1751375258 - returned_episode_lengths__MAX","quad_marl_1751375258 - returned_episode_returns","quad_marl_1751375258 - returned_episode_returns__MIN","quad_marl_1751375258 - returned_episode_returns__MAX"
"974651392","1859","1859","1859","2016.378662109375","2016.378662109375","2016.378662109375","2393.596435546875","2393.596435546875","2393.596435546875","1859","1859","1859","2019.79541015625","2019.79541015625","2019.79541015625","2453.755859375","2453.755859375","2453.755859375","1859","1859","1859","2009.18212890625","2009.18212890625","2009.18212890625","2464.3759765625","2464.3759765625","2464.3759765625","1859","1859","1859","2012.82568359375","2012.82568359375","2012.82568359375","2428.2939453125","2428.2939453125","2428.2939453125","1859","1859","1859","2018.2313232421875","2018.2313232421875","2018.2313232421875","2492.6240234375","2492.6240234375","2492.6240234375","1859","1859","1859","2017.385009765625","2017.385009765625","2017.385009765625","2447.58544921875","2447.58544921875","2447.58544921875","1859","1859","1859","2022.11572265625","2022.11572265625","2022.11572265625","2465.30322265625","2465.30322265625","2465.30322265625","1859","1859","1859","2010.445068359375","2010.445068359375","2010.445068359375","2433.25244140625","2433.25244140625","2433.25244140625","1859","1859","1859","2015.258544921875","2015.258544921875","2015.258544921875","2404.94580078125","2404.94580078125","2404.94580078125","1859","1859","1859","2018.79736328125","2018.79736328125","2018.79736328125","2446.49560546875","2446.49560546875","2446.49560546875"
"975175680","1860","1860","1860","2016.265380859375","2016.265380859375","2016.265380859375","2392.63818359375","2392.63818359375","2392.63818359375","1860","1860","1860","2019.6085205078125","2019.6085205078125","2019.6085205078125","2453.678466796875","2453.678466796875","2453.678466796875","1860","1860","1860","2009.2518310546875","2009.2518310546875","2009.2518310546875","2463.53955078125","2463.53955078125","2463.53955078125","1860","1860","1860","2012.9462890625","2012.9462890625","2012.9462890625","2428.74755859375","2428.74755859375","2428.74755859375","1860","1860","1860","2018.64501953125","2018.64501953125","2018.64501953125","2493.41943359375","2493.41943359375","2493.41943359375","1860","1860","1860","2017.69970703125","2017.69970703125","2017.69970703125","2447.939697265625","2447.939697265625","2447.939697265625","1860","1860","1860","2022.121826171875","2022.121826171875","2022.121826171875","2465.5966796875","2465.5966796875","2465.5966796875","1860","1860","1860","2010.266845703125","2010.266845703125","2010.266845703125","2433.06689453125","2433.06689453125","2433.06689453125","1860","1860","1860","2015.3502197265625","2015.3502197265625","2015.3502197265625","2404.638916015625","2404.638916015625","2404.638916015625","1860","1860","1860","2018.843505859375","2018.843505859375","2018.843505859375","2447.00927734375","2447.00927734375","2447.00927734375"
"975699968","1861","1861","1861","2016.343017578125","2016.343017578125","2016.343017578125","2391.88134765625","2391.88134765625","2391.88134765625","1861","1861","1861","2019.5947265625","2019.5947265625","2019.5947265625","2453.93212890625","2453.93212890625","2453.93212890625","1861","1861","1861","2009.6766357421875","2009.6766357421875","2009.6766357421875","2462.87353515625","2462.87353515625","2462.87353515625","1861","1861","1861","2013.1357421875","2013.1357421875","2013.1357421875","2429.210693359375","2429.210693359375","2429.210693359375","1861","1861","1861","2019.37158203125","2019.37158203125","2019.37158203125","2494.802734375","2494.802734375","2494.802734375","1861","1861","1861","2017.502685546875","2017.502685546875","2017.502685546875","2447.471923828125","2447.471923828125","2447.471923828125","1861","1861","1861","2021.9962158203125","2021.9962158203125","2021.9962158203125","2465.43310546875","2465.43310546875","2465.43310546875","1861","1861","1861","2009.718017578125","2009.718017578125","2009.718017578125","2432.3896484375","2432.3896484375","2432.3896484375","1861","1861","1861","2015.291748046875","2015.291748046875","2015.291748046875","2404.037353515625","2404.037353515625","2404.037353515625","1861","1861","1861","2018.658935546875","2018.658935546875","2018.658935546875","2447.15771484375","2447.15771484375","2447.15771484375"
"976224256","1862","1862","1862","2016.15087890625","2016.15087890625","2016.15087890625","2390.58154296875","2390.58154296875","2390.58154296875","1862","1862","1862","2019.41162109375","2019.41162109375","2019.41162109375","2453.8486328125","2453.8486328125","2453.8486328125","1862","1862","1862","2009.375732421875","2009.375732421875","2009.375732421875","2461.38671875","2461.38671875","2461.38671875","1862","1862","1862","2013.404296875","2013.404296875","2013.404296875","2429.94482421875","2429.94482421875","2429.94482421875","1862","1862","1862","2019.451904296875","2019.451904296875","2019.451904296875","2495.37060546875","2495.37060546875","2495.37060546875","1862","1862","1862","2017.643798828125","2017.643798828125","2017.643798828125","2447.557373046875","2447.557373046875","2447.557373046875","1862","1862","1862","2022.0511474609375","2022.0511474609375","2022.0511474609375","2466.11279296875","2466.11279296875","2466.11279296875","1862","1862","1862","2009.553466796875","2009.553466796875","2009.553466796875","2432.416015625","2432.416015625","2432.416015625","1862","1862","1862","2014.780029296875","2014.780029296875","2014.780029296875","2402.7275390625","2402.7275390625","2402.7275390625","1862","1862","1862","2018.7030029296875","2018.7030029296875","2018.7030029296875","2447.332275390625","2447.332275390625","2447.332275390625"
"976748544","1863","1863","1863","2016.46240234375","2016.46240234375","2016.46240234375","2390.263916015625","2390.263916015625","2390.263916015625","1863","1863","1863","2019.466552734375","2019.466552734375","2019.466552734375","2453.828857421875","2453.828857421875","2453.828857421875","1863","1863","1863","2009.6536865234375","2009.6536865234375","2009.6536865234375","2460.78564453125","2460.78564453125","2460.78564453125","1863","1863","1863","2013.40185546875","2013.40185546875","2013.40185546875","2430.368896484375","2430.368896484375","2430.368896484375","1863","1863","1863","2019.3780517578125","2019.3780517578125","2019.3780517578125","2496.15576171875","2496.15576171875","2496.15576171875","1863","1863","1863","2017.76806640625","2017.76806640625","2017.76806640625","2447.27099609375","2447.27099609375","2447.27099609375","1863","1863","1863","2021.9527587890625","2021.9527587890625","2021.9527587890625","2466.08837890625","2466.08837890625","2466.08837890625","1863","1863","1863","2009.672119140625","2009.672119140625","2009.672119140625","2432.66357421875","2432.66357421875","2432.66357421875","1863","1863","1863","2014.2470703125","2014.2470703125","2014.2470703125","2401.71630859375","2401.71630859375","2401.71630859375","1863","1863","1863","2018.896484375","2018.896484375","2018.896484375","2447.61328125","2447.61328125","2447.61328125"
"977272832","1864","1864","1864","2016.2938232421875","2016.2938232421875","2016.2938232421875","2389.3681640625","2389.3681640625","2389.3681640625","1864","1864","1864","2019.414794921875","2019.414794921875","2019.414794921875","2453.8447265625","2453.8447265625","2453.8447265625","1864","1864","1864","2009.78271484375","2009.78271484375","2009.78271484375","2460.073974609375","2460.073974609375","2460.073974609375","1864","1864","1864","2013.331787109375","2013.331787109375","2013.331787109375","2430.707763671875","2430.707763671875","2430.707763671875","1864","1864","1864","2019.50537109375","2019.50537109375","2019.50537109375","2496.69189453125","2496.69189453125","2496.69189453125","1864","1864","1864","2018.270751953125","2018.270751953125","2018.270751953125","2447.477294921875","2447.477294921875","2447.477294921875","1864","1864","1864","2021.8310546875","2021.8310546875","2021.8310546875","2466.11328125","2466.11328125","2466.11328125","1864","1864","1864","2008.907958984375","2008.907958984375","2008.907958984375","2431.49560546875","2431.49560546875","2431.49560546875","1864","1864","1864","2014.4476318359375","2014.4476318359375","2014.4476318359375","2401.3876953125","2401.3876953125","2401.3876953125","1864","1864","1864","2019.1146240234375","2019.1146240234375","2019.1146240234375","2447.989990234375","2447.989990234375","2447.989990234375"
"977797120","1865","1865","1865","2016.1165771484375","2016.1165771484375","2016.1165771484375","2388.304443359375","2388.304443359375","2388.304443359375","1865","1865","1865","2019.287841796875","2019.287841796875","2019.287841796875","2454.133544921875","2454.133544921875","2454.133544921875","1865","1865","1865","2009.931884765625","2009.931884765625","2009.931884765625","2459.20068359375","2459.20068359375","2459.20068359375","1865","1865","1865","2013.352783203125","2013.352783203125","2013.352783203125","2431.331787109375","2431.331787109375","2431.331787109375","1865","1865","1865","2019.45654296875","2019.45654296875","2019.45654296875","2497.209716796875","2497.209716796875","2497.209716796875","1865","1865","1865","2018.4267578125","2018.4267578125","2018.4267578125","2447.2470703125","2447.2470703125","2447.2470703125","1865","1865","1865","2021.890869140625","2021.890869140625","2021.890869140625","2466.355712890625","2466.355712890625","2466.355712890625","1865","1865","1865","2008.86279296875","2008.86279296875","2008.86279296875","2431.6015625","2431.6015625","2431.6015625","1865","1865","1865","2014.5513916015625","2014.5513916015625","2014.5513916015625","2400.80322265625","2400.80322265625","2400.80322265625","1865","1865","1865","2019.3084716796875","2019.3084716796875","2019.3084716796875","2448.245849609375","2448.245849609375","2448.245849609375"
"978321408","1866","1866","1866","2015.8338623046875","2015.8338623046875","2015.8338623046875","2387.08642578125","2387.08642578125","2387.08642578125","1866","1866","1866","2019.198486328125","2019.198486328125","2019.198486328125","2454.0908203125","2454.0908203125","2454.0908203125","1866","1866","1866","2009.9302978515625","2009.9302978515625","2009.9302978515625","2457.732421875","2457.732421875","2457.732421875","1866","1866","1866","2013.57373046875","2013.57373046875","2013.57373046875","2432.1669921875","2432.1669921875","2432.1669921875","1866","1866","1866","2019.5167236328125","2019.5167236328125","2019.5167236328125","2497.394287109375","2497.394287109375","2497.394287109375","1866","1866","1866","2018.175048828125","2018.175048828125","2018.175048828125","2446.672119140625","2446.672119140625","2446.672119140625","1866","1866","1866","2021.58740234375","2021.58740234375","2021.58740234375","2466.064697265625","2466.064697265625","2466.064697265625","1866","1866","1866","2008.4541015625","2008.4541015625","2008.4541015625","2430.892822265625","2430.892822265625","2430.892822265625","1866","1866","1866","2014.5450439453125","2014.5450439453125","2014.5450439453125","2400.25634765625","2400.25634765625","2400.25634765625","1866","1866","1866","2019.110595703125","2019.110595703125","2019.110595703125","2448.25390625","2448.25390625","2448.25390625"
"978845696","1867","1867","1867","2015.847900390625","2015.847900390625","2015.847900390625","2386.785400390625","2386.785400390625","2386.785400390625","1867","1867","1867","2018.667236328125","2018.667236328125","2018.667236328125","2453.31591796875","2453.31591796875","2453.31591796875","1867","1867","1867","2009.3955078125","2009.3955078125","2009.3955078125","2455.7685546875","2455.7685546875","2455.7685546875","1867","1867","1867","2013.619384765625","2013.619384765625","2013.619384765625","2432.71728515625","2432.71728515625","2432.71728515625","1867","1867","1867","2019.7642822265625","2019.7642822265625","2019.7642822265625","2497.928955078125","2497.928955078125","2497.928955078125","1867","1867","1867","2018.0185546875","2018.0185546875","2018.0185546875","2446.06982421875","2446.06982421875","2446.06982421875","1867","1867","1867","2021.6412353515625","2021.6412353515625","2021.6412353515625","2466.208740234375","2466.208740234375","2466.208740234375","1867","1867","1867","2008.1888427734375","2008.1888427734375","2008.1888427734375","2430.56494140625","2430.56494140625","2430.56494140625","1867","1867","1867","2014.7060546875","2014.7060546875","2014.7060546875","2400.1923828125","2400.1923828125","2400.1923828125","1867","1867","1867","2019.5125732421875","2019.5125732421875","2019.5125732421875","2449.224365234375","2449.224365234375","2449.224365234375"
"979369984","1868","1868","1868","2015.790771484375","2015.790771484375","2015.790771484375","2386.072265625","2386.072265625","2386.072265625","1868","1868","1868","2018.5823974609375","2018.5823974609375","2018.5823974609375","2453.04296875","2453.04296875","2453.04296875","1868","1868","1868","2009.265625","2009.265625","2009.265625","2454.519287109375","2454.519287109375","2454.519287109375","1868","1868","1868","2013.8726806640625","2013.8726806640625","2013.8726806640625","2433.64208984375","2433.64208984375","2433.64208984375","1868","1868","1868","2019.612060546875","2019.612060546875","2019.612060546875","2497.8486328125","2497.8486328125","2497.8486328125","1868","1868","1868","2017.7841796875","2017.7841796875","2017.7841796875","2445.3193359375","2445.3193359375","2445.3193359375","1868","1868","1868","2021.5467529296875","2021.5467529296875","2021.5467529296875","2466.190673828125","2466.190673828125","2466.190673828125","1868","1868","1868","2007.9404296875","2007.9404296875","2007.9404296875","2430.630615234375","2430.630615234375","2430.630615234375","1868","1868","1868","2015.01904296875","2015.01904296875","2015.01904296875","2399.74169921875","2399.74169921875","2399.74169921875","1868","1868","1868","2019.682861328125","2019.682861328125","2019.682861328125","2449.74951171875","2449.74951171875","2449.74951171875"
"979894272","1869","1869","1869","2015.90869140625","2015.90869140625","2015.90869140625","2385.405517578125","2385.405517578125","2385.405517578125","1869","1869","1869","2018.774658203125","2018.774658203125","2018.774658203125","2453.2373046875","2453.2373046875","2453.2373046875","1869","1869","1869","2009.228515625","2009.228515625","2009.228515625","2453.67041015625","2453.67041015625","2453.67041015625","1869","1869","1869","2014.2978515625","2014.2978515625","2014.2978515625","2434.661865234375","2434.661865234375","2434.661865234375","1869","1869","1869","2019.865234375","2019.865234375","2019.865234375","2498.287841796875","2498.287841796875","2498.287841796875","1869","1869","1869","2017.95947265625","2017.95947265625","2017.95947265625","2445.24658203125","2445.24658203125","2445.24658203125","1869","1869","1869","2020.9794921875","2020.9794921875","2020.9794921875","2465.683349609375","2465.683349609375","2465.683349609375","1869","1869","1869","2008.0125732421875","2008.0125732421875","2008.0125732421875","2431.07861328125","2431.07861328125","2431.07861328125","1869","1869","1869","2015.27490234375","2015.27490234375","2015.27490234375","2399.52294921875","2399.52294921875","2399.52294921875","1869","1869","1869","2019.8310546875","2019.8310546875","2019.8310546875","2450.5546875","2450.5546875","2450.5546875"
"980418560","1870","1870","1870","2016.0758056640625","2016.0758056640625","2016.0758056640625","2384.8701171875","2384.8701171875","2384.8701171875","1870","1870","1870","2018.85693359375","2018.85693359375","2018.85693359375","2453.160888671875","2453.160888671875","2453.160888671875","1870","1870","1870","2009.587646484375","2009.587646484375","2009.587646484375","2453.0537109375","2453.0537109375","2453.0537109375","1870","1870","1870","2014.402587890625","2014.402587890625","2014.402587890625","2435.196044921875","2435.196044921875","2435.196044921875","1870","1870","1870","2020.0699462890625","2020.0699462890625","2020.0699462890625","2498.85205078125","2498.85205078125","2498.85205078125","1870","1870","1870","2018.0567626953125","2018.0567626953125","2018.0567626953125","2445.08447265625","2445.08447265625","2445.08447265625","1870","1870","1870","2020.7313232421875","2020.7313232421875","2020.7313232421875","2465.369873046875","2465.369873046875","2465.369873046875","1870","1870","1870","2008.138671875","2008.138671875","2008.138671875","2431.58349609375","2431.58349609375","2431.58349609375","1870","1870","1870","2015.6990966796875","2015.6990966796875","2015.6990966796875","2399.18798828125","2399.18798828125","2399.18798828125","1870","1870","1870","2019.842041015625","2019.842041015625","2019.842041015625","2451.203125","2451.203125","2451.203125"
"980942848","1871","1871","1871","2015.95751953125","2015.95751953125","2015.95751953125","2384.0771484375","2384.0771484375","2384.0771484375","1871","1871","1871","2018.8502197265625","2018.8502197265625","2018.8502197265625","2453.333984375","2453.333984375","2453.333984375","1871","1871","1871","2010.24853515625","2010.24853515625","2010.24853515625","2453.11279296875","2453.11279296875","2453.11279296875","1871","1871","1871","2014.679443359375","2014.679443359375","2014.679443359375","2435.88720703125","2435.88720703125","2435.88720703125","1871","1871","1871","2019.81982421875","2019.81982421875","2019.81982421875","2498.54541015625","2498.54541015625","2498.54541015625","1871","1871","1871","2018.239501953125","2018.239501953125","2018.239501953125","2444.7880859375","2444.7880859375","2444.7880859375","1871","1871","1871","2020.448974609375","2020.448974609375","2020.448974609375","2465.19921875","2465.19921875","2465.19921875","1871","1871","1871","2008.6427001953125","2008.6427001953125","2008.6427001953125","2432.31103515625","2432.31103515625","2432.31103515625","1871","1871","1871","2016.458251953125","2016.458251953125","2016.458251953125","2399.7001953125","2399.7001953125","2399.7001953125","1871","1871","1871","2020.131591796875","2020.131591796875","2020.131591796875","2451.98486328125","2451.98486328125","2451.98486328125"
"981467136","1872","1872","1872","2015.40771484375","2015.40771484375","2015.40771484375","2382.5693359375","2382.5693359375","2382.5693359375","1872","1872","1872","2018.790283203125","2018.790283203125","2018.790283203125","2452.911865234375","2452.911865234375","2452.911865234375","1872","1872","1872","2010.642822265625","2010.642822265625","2010.642822265625","2452.744873046875","2452.744873046875","2452.744873046875","1872","1872","1872","2014.5068359375","2014.5068359375","2014.5068359375","2436.057861328125","2436.057861328125","2436.057861328125","1872","1872","1872","2019.8857421875","2019.8857421875","2019.8857421875","2498.509033203125","2498.509033203125","2498.509033203125","1872","1872","1872","2018.1883544921875","2018.1883544921875","2018.1883544921875","2444.490966796875","2444.490966796875","2444.490966796875","1872","1872","1872","2019.5679931640625","2019.5679931640625","2019.5679931640625","2464.076171875","2464.076171875","2464.076171875","1872","1872","1872","2008.716552734375","2008.716552734375","2008.716552734375","2432.73388671875","2432.73388671875","2432.73388671875","1872","1872","1872","2016.7698974609375","2016.7698974609375","2016.7698974609375","2399.6708984375","2399.6708984375","2399.6708984375","1872","1872","1872","2020.2021484375","2020.2021484375","2020.2021484375","2452.4111328125","2452.4111328125","2452.4111328125"
"981991424","1873","1873","1873","2015.2205810546875","2015.2205810546875","2015.2205810546875","2381.989990234375","2381.989990234375","2381.989990234375","1873","1873","1873","2018.3929443359375","2018.3929443359375","2018.3929443359375","2452.02783203125","2452.02783203125","2452.02783203125","1873","1873","1873","2010.33203125","2010.33203125","2010.33203125","2451.542724609375","2451.542724609375","2451.542724609375","1873","1873","1873","2014.6922607421875","2014.6922607421875","2014.6922607421875","2436.88818359375","2436.88818359375","2436.88818359375","1873","1873","1873","2019.9097900390625","2019.9097900390625","2019.9097900390625","2498.377197265625","2498.377197265625","2498.377197265625","1873","1873","1873","2018.350830078125","2018.350830078125","2018.350830078125","2444.82763671875","2444.82763671875","2444.82763671875","1873","1873","1873","2018.874755859375","2018.874755859375","2018.874755859375","2463.27734375","2463.27734375","2463.27734375","1873","1873","1873","2008.654052734375","2008.654052734375","2008.654052734375","2433.056640625","2433.056640625","2433.056640625","1873","1873","1873","2016.78369140625","2016.78369140625","2016.78369140625","2399.38671875","2399.38671875","2399.38671875","1873","1873","1873","2020.03369140625","2020.03369140625","2020.03369140625","2452.66552734375","2452.66552734375","2452.66552734375"
"982515712","1874","1874","1874","2015.2593994140625","2015.2593994140625","2015.2593994140625","2381.3798828125","2381.3798828125","2381.3798828125","1874","1874","1874","2018.143310546875","2018.143310546875","2018.143310546875","2451.583740234375","2451.583740234375","2451.583740234375","1874","1874","1874","2010.48974609375","2010.48974609375","2010.48974609375","2451.022216796875","2451.022216796875","2451.022216796875","1874","1874","1874","2014.718505859375","2014.718505859375","2014.718505859375","2437.6171875","2437.6171875","2437.6171875","1874","1874","1874","2019.953857421875","2019.953857421875","2019.953857421875","2498.23681640625","2498.23681640625","2498.23681640625","1874","1874","1874","2018.35009765625","2018.35009765625","2018.35009765625","2444.9443359375","2444.9443359375","2444.9443359375","1874","1874","1874","2018.6328125","2018.6328125","2018.6328125","2463.0517578125","2463.0517578125","2463.0517578125","1874","1874","1874","2008.61181640625","2008.61181640625","2008.61181640625","2433.125","2433.125","2433.125","1874","1874","1874","2016.851806640625","2016.851806640625","2016.851806640625","2399.03076171875","2399.03076171875","2399.03076171875","1874","1874","1874","2019.7388916015625","2019.7388916015625","2019.7388916015625","2452.42724609375","2452.42724609375","2452.42724609375"
"983040000","1875","1875","1875","2015.420654296875","2015.420654296875","2015.420654296875","2381.076171875","2381.076171875","2381.076171875","1875","1875","1875","2017.873046875","2017.873046875","2017.873046875","2451.11767578125","2451.11767578125","2451.11767578125","1875","1875","1875","2010.542236328125","2010.542236328125","2010.542236328125","2450.08837890625","2450.08837890625","2450.08837890625","1875","1875","1875","2015.01611328125","2015.01611328125","2015.01611328125","2438.437744140625","2438.437744140625","2438.437744140625","1875","1875","1875","2020.1539306640625","2020.1539306640625","2020.1539306640625","2498.56103515625","2498.56103515625","2498.56103515625","1875","1875","1875","2018.188232421875","2018.188232421875","2018.188232421875","2444.35302734375","2444.35302734375","2444.35302734375","1875","1875","1875","2018.31103515625","2018.31103515625","2018.31103515625","2462.59619140625","2462.59619140625","2462.59619140625","1875","1875","1875","2008.0465087890625","2008.0465087890625","2008.0465087890625","2432.4541015625","2432.4541015625","2432.4541015625","1875","1875","1875","2016.852783203125","2016.852783203125","2016.852783203125","2398.7783203125","2398.7783203125","2398.7783203125","1875","1875","1875","2019.5067138671875","2019.5067138671875","2019.5067138671875","2452.35791015625","2452.35791015625","2452.35791015625"
"983564288","1876","1876","1876","2015.391357421875","2015.391357421875","2015.391357421875","2380.756591796875","2380.756591796875","2380.756591796875","1876","1876","1876","2017.82763671875","2017.82763671875","2017.82763671875","2450.84716796875","2450.84716796875","2450.84716796875","1876","1876","1876","2010.52001953125","2010.52001953125","2010.52001953125","2449.21923828125","2449.21923828125","2449.21923828125","1876","1876","1876","2015.29248046875","2015.29248046875","2015.29248046875","2438.8271484375","2438.8271484375","2438.8271484375","1876","1876","1876","2020.053466796875","2020.053466796875","2020.053466796875","2498.293701171875","2498.293701171875","2498.293701171875","1876","1876","1876","2018.1239013671875","2018.1239013671875","2018.1239013671875","2444.123046875","2444.123046875","2444.123046875","1876","1876","1876","2018.602294921875","2018.602294921875","2018.602294921875","2462.833984375","2462.833984375","2462.833984375","1876","1876","1876","2007.989990234375","2007.989990234375","2007.989990234375","2432.31884765625","2432.31884765625","2432.31884765625","1876","1876","1876","2017.0860595703125","2017.0860595703125","2017.0860595703125","2398.325439453125","2398.325439453125","2398.325439453125","1876","1876","1876","2019.7513427734375","2019.7513427734375","2019.7513427734375","2452.98876953125","2452.98876953125","2452.98876953125"
"984088576","1877","1877","1877","2015.372802734375","2015.372802734375","2015.372802734375","2380.66357421875","2380.66357421875","2380.66357421875","1877","1877","1877","2017.494140625","2017.494140625","2017.494140625","2450.05419921875","2450.05419921875","2450.05419921875","1877","1877","1877","2010.1195068359375","2010.1195068359375","2010.1195068359375","2447.93994140625","2447.93994140625","2447.93994140625","1877","1877","1877","2015.24267578125","2015.24267578125","2015.24267578125","2439.110107421875","2439.110107421875","2439.110107421875","1877","1877","1877","2020.03125","2020.03125","2020.03125","2497.95849609375","2497.95849609375","2497.95849609375","1877","1877","1877","2017.970458984375","2017.970458984375","2017.970458984375","2444.13037109375","2444.13037109375","2444.13037109375","1877","1877","1877","2018.5501708984375","2018.5501708984375","2018.5501708984375","2462.286376953125","2462.286376953125","2462.286376953125","1877","1877","1877","2007.7197265625","2007.7197265625","2007.7197265625","2432.158203125","2432.158203125","2432.158203125","1877","1877","1877","2016.876953125","2016.876953125","2016.876953125","2397.26806640625","2397.26806640625","2397.26806640625","1877","1877","1877","2020.573486328125","2020.573486328125","2020.573486328125","2454.6357421875","2454.6357421875","2454.6357421875"
"984612864","1878","1878","1878","2014.9884033203125","2014.9884033203125","2014.9884033203125","2380.0390625","2380.0390625","2380.0390625","1878","1878","1878","2016.875244140625","2016.875244140625","2016.875244140625","2448.9580078125","2448.9580078125","2448.9580078125","1878","1878","1878","2009.602783203125","2009.602783203125","2009.602783203125","2446.440185546875","2446.440185546875","2446.440185546875","1878","1878","1878","2014.749755859375","2014.749755859375","2014.749755859375","2438.71240234375","2438.71240234375","2438.71240234375","1878","1878","1878","2020.4986572265625","2020.4986572265625","2020.4986572265625","2498.588623046875","2498.588623046875","2498.588623046875","1878","1878","1878","2017.948974609375","2017.948974609375","2017.948974609375","2444.07861328125","2444.07861328125","2444.07861328125","1878","1878","1878","2018.736328125","2018.736328125","2018.736328125","2462.23779296875","2462.23779296875","2462.23779296875","1878","1878","1878","2007.3155517578125","2007.3155517578125","2007.3155517578125","2431.919677734375","2431.919677734375","2431.919677734375","1878","1878","1878","2016.9146728515625","2016.9146728515625","2016.9146728515625","2396.802734375","2396.802734375","2396.802734375","1878","1878","1878","2020.688720703125","2020.688720703125","2020.688720703125","2455.3203125","2455.3203125","2455.3203125"
